https://images.obi.pl/product/PL/thumb/445333_1.jpg|Aquafor Preparat do szamb i oczyszczalni Biosanit 500 g|z³|40.99|31.56|40,99 z³|31,56 z³|2^3|materialy-budowlane|odprowadzenia-wody-i-drenaz|4.3|4.0|81.98 z³ / kg|216
https://images.obi.pl/product/PL/thumb/595222_1.jpg|Aco Naro¿nik czarny 12,5 cm do systemu Hexaline 2.0|z³|62.99|48.5|62,99 z³|48,5 z³|3^5^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|4.6|5.0|62.99 z³ / szt.|217
https://images.obi.pl/product/PL/thumb/146665_1.jpg|Aco Nadstawka wpustu ogrodowego do systemy ACO Self|z³|119.0|91.63|119,0 z³|91,63 z³|4^6^7|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|119.00 z³ / szt.|218
https://images.obi.pl/product/PL/thumb/146686_1.jpg|Aco Przy³¹cze z syfonem do systemu ACO Self Mini|z³|34.99|26.94|34,99 z³|26,94 z³|1^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|34.99 z³ / szt.|219
https://images.obi.pl/product/PL/thumb/242750_1.jpg|Ultrament Preparat do iniekcji Suchy Mur 5 kg|z³|139.0|107.03|139,0 z³|107,03 z³|4^7^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|27.80 z³ / kg|220
https://images.obi.pl/product/PL/thumb/242751_1.jpg|Ultrament Preparat do iniekcji Suchy Mur 30 kg|z³|429.0|330.33|429,0 z³|330,33 z³|1^6|materialy-budowlane|odprowadzenia-wody-i-drenaz|4.0|1.0|14.30 z³ / kg|221
https://images.obi.pl/product/PL/thumb/295638_1.jpg|Biologiczny preparat do szamb i przydomowych oczyszczalni œcieków 25 g|z³|3.99|3.07|3,99 z³|3,07 z³|3^4^5|materialy-budowlane|odprowadzenia-wody-i-drenaz|5.0|1.0|15.96 z³ / 100 gr|222
https://images.obi.pl/product/PL/thumb/650617_1.jpg|Baumaster Tynk mozaikowy kolor BM122 18kg|z³|68.98|53.11|68,98 z³|53,11 z³|4^8^9|tynk-zaprawa-i-cement|tynki|4.4|9.0|3.84 z³ / kg|223
https://images.obi.pl/product/PL/thumb/500267_2.jpg|Knauf Rêczny tynk gipsowy Goldband 25 kg|z³|25.95|19.98|25,95 z³|19,98 z³|1^2^3|tynk-zaprawa-i-cement|tynki|4.8|14.0|1.08 z³ / kg|224
https://images.obi.pl/product/PL/thumb/563453_3.jpg|Baumaster Tynk mozaikowy kolor BM122 15kg|z³|109.0|83.93|109,0 z³|83,93 z³|3^5^9|tynk-zaprawa-i-cement|tynki|5.0|1.0|7.27 z³ / kg|225
https://images.obi.pl/product/PL/thumb/540328_1.jpg|Knauf Maszynowy tynk gipsowy MP 75 25 kg|z³|18.99|14.62|18,99 z³|14,62 z³|1^5^6|tynk-zaprawa-i-cement|tynki|4.7|3.0|0.72 z³ / kg|226
https://images.obi.pl/product/PL/thumb/687882_1.jpg|Baumaster Tynk mozaikowy kolor BM 546 15kg|z³|109.0|83.93|109,0 z³|83,93 z³|6^7^9|tynk-zaprawa-i-cement|tynki|0.0|0.0|7.27 z³ / kg|227
https://images.obi.pl/product/PL/thumb/272540_1.jpg|Kreisel Tynk silikatowo-silikonowy dekoracyjny TS07,25 kg|z³|169.0|130.13|169,0 z³|130,13 z³|2^9|tynk-zaprawa-i-cement|tynki|0.0|0.0|6.76 z³ / kg|228
https://images.obi.pl/product/PL/thumb/687885_1.jpg|Baumaster Tynk mozaikowy kolor BM 551 15kg|z³|109.0|83.93|109,0 z³|83,93 z³|3^5|tynk-zaprawa-i-cement|tynki|0.0|0.0|7.27 z³ / kg|229
https://images.obi.pl/product/PL/thumb/563433_2.jpg|Baumaster Tynk mozaikowy kolor BM534 15kg|z³|109.0|83.93|109,0 z³|83,93 z³|3^4^8|tynk-zaprawa-i-cement|tynki|4.4|9.0|7.27 z³ / kg|230
https://images.obi.pl/product/PL/thumb/265094_3.jpg|Kreisel SISITYNK TS05 25 Tynk silikatowo-silikonowy|z³|169.0|130.13|169,0 z³|130,13 z³|4^7|tynk-zaprawa-i-cement|tynki|5.0|1.0|6.76 z³ / kg|231
https://images.obi.pl/product/PL/thumb/295226_1.jpg|Kreisel Tynk mineralny Poztynk SZ 062 bia³y baranek 2 mm 25 kg|z³|39.99|30.79|39,99 z³|30,79 z³|8^9|tynk-zaprawa-i-cement|tynki|5.0|2.0|1.60 z³ / kg|232
https://images.obi.pl/product/PL/thumb/507124_3.jpg|Cekol Tynk cementowo-wapienny ZT-02 25 kg|z³ / szt.|1.32|1.02|1,32 z³ / szt,|1,02 z³ / szt,|1^7^9|tynk-zaprawa-i-cement|tynki|0.0|0.0|32.99 z³ / opakowanie|233
https://images.obi.pl/product/PL/thumb/563454_2.jpg|Baumaster Tynk mozaikowy kolor BM537 15kg|z³|109.0|83.93|109,0 z³|83,93 z³|2^7|tynk-zaprawa-i-cement|tynki|4.4|9.0|7.27 z³ / kg|234
https://images.obi.pl/product/PL/thumb/144830_1.jpg|Knauf Rêczny tynk gipsowy Goldband 10 kg|z³|21.99|16.93|21,99 z³|16,93 z³|1^2^3|tynk-zaprawa-i-cement|tynki|4.7|54.0|2.20 z³ / kg|235
https://images.obi.pl/product/PL/thumb/265817_1.jpg|Podk³ad mozaikowy pod tynki strukturalne BAUMASTER 16 kg|z³|99.99|76.99|99,99 z³|76,99 z³|4^5|tynk-zaprawa-i-cement|tynki|5.0|1.0|6.25 z³ / kg|236
https://images.obi.pl/product/PL/thumb/535258_1.jpg|Knauf Maszynowy tynk gipsowy MP 75 Leicht 25 kg|z³|20.99|16.16|20,99 z³|16,16 z³|6^8|tynk-zaprawa-i-cement|tynki|4.3|3.0|0|237
https://images.obi.pl/product/PL/thumb/687884_1.jpg|Baumaster Tynk mozaikowy kolor BM 549 15kg|z³|109.0|83.93|109,0 z³|83,93 z³|4^8|tynk-zaprawa-i-cement|tynki|0.0|0.0|7.27 z³ / kg|238
https://images.obi.pl/product/PL/thumb/687883_1.jpg|Baumaster Tynk mozaikowy kolor BM 548 15kg|z³|109.0|83.93|109,0 z³|83,93 z³|1^6|tynk-zaprawa-i-cement|tynki|0.0|0.0|7.27 z³ / kg|239
https://images.obi.pl/product/PL/thumb/500266_1.jpg|Knauf Rêczny tynk gipsowy Rotband 25 kg|z³|32.98|25.39|32,98 z³|25,39 z³|3^4|tynk-zaprawa-i-cement|tynki|4.0|2.0|1.32 z³ / kg|240
https://images.obi.pl/product/PL/thumb/665216_1.jpg|Knauf Rêczny tynk gipsowy Goldband 5 kg|z³|11.99|9.23|11,99 z³|9,23 z³|4^6^7|tynk-zaprawa-i-cement|tynki|0.0|0.0|2.40 z³ / kg|241
https://images.obi.pl/product/PL/thumb/266763_1.jpg|Kreisel Podk³ad tynkarski Tynkolit-T 330, 20 kg|z³|129.0|99.33|129,0 z³|99,33 z³|3^7^9|tynk-zaprawa-i-cement|tynki|4.8|4.0|6.45 z³ / kg|242
https://images.obi.pl/product/PL/thumb/692438_1.jpg|Kreisel Tynk mineralny Poztynk 062 bia³y baranek 1,5 mm 25 kg|z³|44.99|34.64|44,99 z³|34,64 z³|2^7^8|tynk-zaprawa-i-cement|tynki|0.0|0.0|1.80 z³ / kg|243
https://images.obi.pl/product/PL/thumb/265090_1.jpg|Kreisel SISITYNK TS01 25 Tynk silikatowo-silikonowy|z³|169.0|130.13|169,0 z³|130,13 z³|1^4|tynk-zaprawa-i-cement|tynki|0.0|0.0|6.76 z³ / kg|244
https://images.obi.pl/product/PL/thumb/658327_1.jpg|Kreisel ECO TYNK baranek bia³y 25 kg|z³|169.0|130.13|169,0 z³|130,13 z³|2^3^4|tynk-zaprawa-i-cement|tynki|0.0|0.0|6.76 z³ / kg|245
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM537 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|4^6^8|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|246
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM537 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|4^6^8|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|247
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM537 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|4^6^8|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|248
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM537 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|4^6^8|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|249
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM537 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|4^6^8|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|250
https://images.obi.pl/product/PL/thumb/690247_1.jpg|Baumaster Tynk mozaikowy kolor BM 546 5 kg|z³|55.99|43.11|55,99 z³|43,11 z³|2^3^7|tynk-zaprawa-i-cement|tynki|0.0|0.0|11.20 z³ / kg|251
https://images.obi.pl/product/PL/thumb/563466_2.jpg|Baumaster Tynk mozaikowy kolor BM535 15kg|z³|109.0|83.93|109,0 z³|83,93 z³|1^5^9|tynk-zaprawa-i-cement|tynki|5.0|1.0|7.27 z³ / kg|252
https://images.obi.pl/product/PL/thumb/265095_1.jpg|Kreisel SISITYNK TS06 25 Tynk silikatowo-silikonowy|z³|169.0|130.13|169,0 z³|130,13 z³|1^5|tynk-zaprawa-i-cement|tynki|0.0|0.0|6.76 z³ / kg|253
https://images.obi.pl/product/PL/thumb/687886_1.jpg|Baumaster Tynk mozaikowy kolor BM 553 15kg|z³|109.0|83.93|109,0 z³|83,93 z³|2^4^6|tynk-zaprawa-i-cement|tynki|0.0|0.0|7.27 z³ / kg|254
https://images.obi.pl/product/PL/thumb/200012_1.jpg|Kreisel Podk³ad tynkarski Tynkolit-T 330 bia³y 7 kg|z³|54.99|42.34|54,99 z³|42,34 z³|1^5|tynk-zaprawa-i-cement|tynki|0.0|0.0|7.86 z³ / kg|255
https://images.obi.pl/product/PL/thumb/265091_1.jpg|Kreisel SISITYNK TS02 25 Tynk silikatowo-silikonowy|z³|169.0|130.13|169,0 z³|130,13 z³|2^8|tynk-zaprawa-i-cement|tynki|0.0|0.0|6.76 z³ / kg|256
https://images.obi.pl/product/PL/thumb/265092_1.jpg|Kreisel SISITYNK TS03 25 Tynk silikatowo-silikonowy|z³|169.0|130.13|169,0 z³|130,13 z³|1^3|tynk-zaprawa-i-cement|tynki|0.0|0.0|6.76 z³ / kg|257
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM535 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|1^7|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|258
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM535 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|1^7|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|259
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM535 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|1^7|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|260
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM535 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|1^7|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|261
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM535 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|1^7|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|262
https://images.obi.pl/product/PL/thumb/265093_1.jpg|Kreisel SISITYNK TS04 25 Tynk silikatowo-silikonowy|z³|169.0|130.13|169,0 z³|130,13 z³|1^4^8|tynk-zaprawa-i-cement|tynki|0.0|0.0|6.76 z³ / kg|263
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM545 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|3^5^6|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|264
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM545 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|3^5^6|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|265
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM545 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|3^5^6|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|266
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM545 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|3^5^6|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|267
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM545 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|3^5^6|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|268
https://images.obi.pl/product/PL/thumb/662857_1.jpg|Knauf Rêczny tynk gipsowy Rotband 5 kg|z³|13.99|10.77|13,99 z³|10,77 z³|1^3^8|tynk-zaprawa-i-cement|tynki|5.0|1.0|2.80 z³ / szt.|269
https://images.obi.pl/product/PL/thumb/295227_1.jpg|Kreisel Tynk mineralny Poztynk SZ 061 bia³y drapany 2 mm 25 kg|z³|41.99|32.33|41,99 z³|32,33 z³|2^7|tynk-zaprawa-i-cement|tynki|0.0|0.0|1.68 z³ / kg|270
https://images.obi.pl/product/PL/thumb/144827_1.jpg|Knauf Rêczny tynk gipsowy Rotband 10 kg|z³|25.99|20.01|25,99 z³|20,01 z³|6^7|tynk-zaprawa-i-cement|tynki|4.8|153.0|2.60 z³ / kg|271
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM534 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|1^7^9|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|272
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM534 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|1^7^9|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|273
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM534 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|1^7^9|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|274
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM534 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|1^7^9|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|275
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM534 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|1^7^9|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|276
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM122 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|4^7|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|277
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM122 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|4^7|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|278
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM122 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|4^7|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|279
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM122 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|4^7|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|280
https://images.obi.pl/product/PL/thumb/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM122 5kg|z³|55.99|43.11|55,99 z³|43,11 z³|4^7|tynk-zaprawa-i-cement|tynki|4.4|9.0|11.20 z³ / kg|281
https://images.obi.pl/product/PL/thumb/563410_1.jpg|Baumaster Tynk mozaikowy kolor BM545 15kg|z³|109.0|83.93|109,0 z³|83,93 z³|5^6^8|tynk-zaprawa-i-cement|tynki|5.0|2.0|7.27 z³ / kg|282
https://images.obi.pl/product/PL/thumb/619799_1.jpg|Atlas Podk³adowa masa tynkarska Cerplast 25 kg|z³|199.0|153.23|199,0 z³|153,23 z³|1^6|tynk-zaprawa-i-cement|tynki|0.0|0.0|7.96 z³ / kg|283
https://images.obi.pl/product/PL/thumb/528831_1.jpg|Atlas Podk³adowa masa tynkarska Cerplast 10 kg|z³|97.99|75.45|97,99 z³|75,45 z³|1^4^5|tynk-zaprawa-i-cement|tynki|0.0|0.0|9.80 z³ / kg|284
https://images.obi.pl/product/PL/thumb/619797_1.jpg|Atlas Podk³adowa masa tynkarska Cerplast 15 kg|z³|129.0|99.33|129,0 z³|99,33 z³|6^7^8|tynk-zaprawa-i-cement|tynki|0.0|0.0|8.60 z³ / kg|285
https://images.obi.pl/product/PL/thumb/469985_1.jpg|Cekol Preparat do impregnacji tynku dekoracyjnego PI-01 1 l|z³|17.96|13.83|17,96 z³|13,83 z³|2^5^7|tynk-zaprawa-i-cement|tynki|0.0|0.0|17.96 z³ / l|286
https://images.obi.pl/product/PL/thumb/563464_2.jpg|Baumaster Tynk mozaikowy kolor BM501 15kg|z³|86.98|66.97|86,98 z³|66,97 z³|5^9|tynk-zaprawa-i-cement|tynki|1.0|1.0|5.80 z³ / kg|287
https://images.obi.pl/product/PL/thumb/637703_1.jpg|Cement Classic Monolit 25 kg|z³|10.99|8.46|10,99 z³|8,46 z³|5^6|tynk-zaprawa-i-cement|cement-i-wapno|5.0|2.0|0.44 z³ / kg|288
https://images.obi.pl/product/PL/thumb/586495_1.jpg|Wapno hydratyzowane Natura/Classic 20 kg|z³|33.98|26.16|33,98 z³|26,16 z³|4^5|tynk-zaprawa-i-cement|cement-i-wapno|5.0|2.0|1.70 z³ / kg|289
https://images.obi.pl/product/PL/thumb/307970_1.jpg|Knauf F+F Cement bia³y 1,5kg|z³|12.99|10.0|12,99 z³|10,0 z³|2^4^7|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|8.66 z³ / kg|290
https://images.obi.pl/product/PL/thumb/307972_1.jpg|Knauf F+F Cement szybkowi¹¿¹cy 1,5kg|z³|20.99|16.16|20,99 z³|16,16 z³|3^8^9|tynk-zaprawa-i-cement|cement-i-wapno|5.0|1.0|14.00 z³ / kg|291
https://images.obi.pl/product/PL/thumb/236966_1.jpg|Ceresit Zaprawa szybkowi¹¿¹ca CX5 5 kg|z³|30.99|23.86|30,99 z³|23,86 z³|3^5|tynk-zaprawa-i-cement|cement-i-wapno|5.0|1.0|6.20 z³ / kg|292
https://images.obi.pl/product/PL/thumb/563306_1.jpg|Mapei Zaprawa monta¿owa Lampocem 5 kg|z³|23.99|18.47|23,99 z³|18,47 z³|1^4^5|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|4.80 z³ / kg|293
https://images.obi.pl/product/PL/thumb/640042_1.jpg|Wapno hydratyzowane bia³e 2 kg|z³|15.99|12.31|15,99 z³|12,31 z³|3^5|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|8.00 z³ / kg|294
https://images.obi.pl/product/PL/thumb/236967_1.jpg|Ceresit Zaprawa szybkowi¹¿¹ca CX5 25 kg|z³|109.0|83.93|109,0 z³|83,93 z³|2^5^8|tynk-zaprawa-i-cement|cement-i-wapno|5.0|1.0|4.36 z³ / kg|295
https://images.obi.pl/product/PL/thumb/612560_1.jpg|Primacol Plastyfikator zimowy Flux-ZM 5 l|z³|45.99|35.41|45,99 z³|35,41 z³|4^9|tynk-zaprawa-i-cement|cement-i-wapno|5.0|1.0|9.20 z³ / l|296
https://images.obi.pl/product/PL/thumb/612559_1.jpg|Primacol Plastyfikator zimowy Flux-ZM 1 l|z³|22.99|17.7|22,99 z³|17,7 z³|4^6^9|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|22.99 z³ / l|297
https://images.obi.pl/product/PL/thumb/563889_1.jpg|Primacol Plastyfikator do zapraw Fast-mix DH 16 g|z³|1.99|1.53|1,99 z³|1,53 z³|2^3^4|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|1.99 z³ / szt.|298
https://images.obi.pl/product/PL/thumb/612561_1.jpg|Primacol Mikrozbrojenia do betonu 150 g|z³|12.99|10.0|12,99 z³|10,0 z³|1^4^9|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|86.60 z³ / kg|299
https://images.obi.pl/product/PL/thumb/612562_1.jpg|Primacol Mikrozbrojenia do betonu 600 g|z³|33.99|26.17|33,99 z³|26,17 z³|2^9|tynk-zaprawa-i-cement|cement-i-wapno|5.0|1.0|56.65 z³ / kg|300
https://images.obi.pl/product/PL/thumb/612563_1.jpg|Primacol Domieszka do zapraw Tynkolit 1 l|z³|14.99|11.54|14,99 z³|11,54 z³|2^3^6|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|14.99 z³ / l|301
https://images.obi.pl/product/PL/thumb/612556_1.jpg|Primacol Przyspieszacz wi¹zania do betonu F-3S 5 l|z³|57.99|44.65|57,99 z³|44,65 z³|3^5|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|11.60 z³ / l|302
https://images.obi.pl/product/PL/thumb/612557_1.jpg|Primacol Przyspieszacz wi¹zania do betonu F-3S 1 l|z³|21.99|16.93|21,99 z³|16,93 z³|4^9|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|21.99 z³ / l|303
https://images.obi.pl/product/PL/thumb/627804_1.jpg|Primacol Œrodek do usuwania cementu i zapraw 575 ml|z³|17.99|13.85|17,99 z³|13,85 z³|2^3^7|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|35.98 z³ / l|304
https://images.obi.pl/product/PL/thumb/612558_1.jpg|Primacol Domieszka do zapraw Tynkolit 5 l|z³|40.99|31.56|40,99 z³|31,56 z³|2^7^9|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|8.20 z³ / l|305
https://images.obi.pl/product/PL/thumb/628293_2.jpg|Primacol Œrodek do czyszczenia Klinkier Czyœcik 5 l|z³|94.99|73.14|94,99 z³|73,14 z³|3^4^5|tynk-zaprawa-i-cement|cement-i-wapno|0.0|0.0|19.00 z³ / l|306
https://images.obi.pl/product/PL/thumb/320152_1.jpg|K¹townik stalowy g³adki ZG 40x40x2 mm d³. 3000 mm|z³|94.96|73.12|94,96 z³|73,12 z³|1^5|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|31.66 z³ / mb|307
https://images.obi.pl/product/PL/thumb/320150_1.jpg|Prêt stalowy ¿ebrowany œr. 6 mm x 3000 mm|z³|9.46|7.28|9,46 z³|7,28 z³|7^9|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|3.16 z³ / mb|308
https://images.obi.pl/product/PL/thumb/543836_1.jpg|Mata zbrojeniowa zgrzewana 100x200 cm z kratk¹ 15 x 15 cm|z³|16.99|13.08|16,99 z³|13,08 z³|5^9|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|4.3|3.0|16.99 z³ / szt.|309
https://images.obi.pl/product/PL/thumb/320143_1.jpg|Prêt stalowy g³adki œr. 10 mm x 3000 mm|z³|22.96|17.68|22,96 z³|17,68 z³|2^4|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|7.66 z³ / mb|310
https://images.obi.pl/product/PL/thumb/260509_1.jpg|Mata zbrojeniowa zgrzewana 100 mm x 100 mm|z³|14.99|11.54|14,99 z³|11,54 z³|4^6|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|14.99 z³ / szt.|311
https://images.obi.pl/product/PL/thumb/652682_1.jpg|Dystans stropowy zbrojeniowy DSTU 1 - 100 sztuk|z³|25.99|20.01|25,99 z³|20,01 z³|3^4^7|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|25.99 z³ / PACZKA|312
https://images.obi.pl/product/PL/thumb/628119_2.jpg|Drut stalowy ocynkowany œr. 0,8 mm x 100 m|z³|31.99|24.63|31,99 z³|24,63 z³|2^3^9|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|31.99 z³ / szt.|313
https://images.obi.pl/product/PL/thumb/320152_1.jpg|K¹townik stalowy g³adki ZG 25x25x2 mm d³. 3000 mm|z³|35.96|27.69|35,96 z³|27,69 z³|1^2^9|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|31.66 z³ / mb|314
https://images.obi.pl/product/PL/thumb/320143_1.jpg|Prêt stalowy g³adki œr. 8 mm x 3000 mm|z³|13.96|10.75|13,96 z³|10,75 z³|6^7^9|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|7.66 z³ / mb|315
https://images.obi.pl/product/PL/thumb/320152_1.jpg|K¹townik stalowy g³adki ZG 20x20x2 mm d³. 3000 mm|z³|29.96|23.07|29,96 z³|23,07 z³|2^7|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|31.66 z³ / mb|316
https://images.obi.pl/product/PL/thumb/320143_1.jpg|Prêt stalowy g³adki œr. 6 mm x 3000 mm|z³|9.46|7.28|9,46 z³|7,28 z³|2^5^9|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|7.66 z³ / mb|317
https://images.obi.pl/product/PL/thumb/626613_1.jpg|Strzemiona budowlane 25 cm x 25 cm 20 sztuk|z³|42.99|33.1|42,99 z³|33,1 z³|8^9|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|42.99 z³ / szt.|318
https://images.obi.pl/product/PL/thumb/626612_3.jpg|Strzemiona budowlane 25 cm x 30 cm - 20 szt|z³|48.99|37.72|48,99 z³|37,72 z³|3^4^7|tynk-zaprawa-i-cement|stal-budowlana-i-kraty-budowlane|0.0|0.0|48.99 z³ / szt.|319
https://images.obi.pl/product/PL/thumb/325926_1.jpg|CMI Silikon Sanitarny 280 ml bia³y|z³|14.72|11.33|14,72 z³|11,33 z³|1^3^9|akcesoria-do-plytek|silikony-i-akryle|5.0|1.0|46.40 z³ / l|320
https://images.obi.pl/product/PL/thumb/158551_1.jpg|Soudal Uszczelniacz dekarski bitumiczny 280 ml|z³|19.99|15.39|19,99 z³|15,39 z³|5^6|akcesoria-do-plytek|silikony-i-akryle|5.0|1.0|71.40 z³ / l|321
https://images.obi.pl/product/PL/thumb/311030_1.jpg|Koelner Kotwa chemiczna KEM PSF 300 ml|z³|20.99|16.16|20,99 z³|16,16 z³|5^8^9|akcesoria-do-plytek|silikony-i-akryle|5.0|1.0|69.97 z³ / l|322
